Unnamed: 0,anime_id,episodes,genre,members,name,rating,type
10951.0,9488,1,"Action, Sci-Fi",15181.0,Cencoroll 2,6.57,Movie
10952.0,34525,1,"Comedy, Fantasy, Slice of Life, Supernatural",108.0,Centaur no Nayami,6.57,TV
10953.0,28833,12,"Action, Adventure, Fantasy, Magic, Shounen",5678.0,Chain Chronicle Haecceitas no Hikari,6.57,TV
10954.0,33729,1,"Action, Adventure, Fantasy, Magic, Shounen",2069.0,Chain Chronicle Haecceitas no Hikari Part 2,6.57,Movie
10955.0,33730,1,"Action, Adventure, Fantasy, Magic, Shounen",1861.0,Chain Chronicle Haecceitas no Hikari Part 3,6.57,Movie
10956.0,33388,1,,142.0,Charanpo Shima no Monogatari,6.57,Movie
10957.0,34088,1,"Action, Historical",1036.0,Chiruran Nibun no Ichi,6.57,TV
10958.0,32830,1,Mystery,442.0,Chou Shounen Tanteidan Neo,6.57,TV
10959.0,28377,1,"Comedy, Mecha",713.0,Choujikuu Robo Meguru,6.57,OVA
10960.0,34257,1,"Comedy, Slice of Life",2479.0,Cinderella Girls Gekijou,6.57,TV
10961.0,32407,1,"Fantasy, Sci-Fi",3999.0,Clockwork Planet,6.57,TV
10962.0,32152,12,"Fantasy, Game",2306.0,Closers Side Blacklambs,6.57,ONA
10963.0,31456,1,"Adventure, Fantasy, Romance, Shoujo",4017.0,Code Realize Sousei no Himegimi,6.57,
10964.0,34244,1,"Comedy, Kids, Shounen",151.0,Crayon Shin chan Movie 25 Shin chan Shuurai Uchuujin Shiriri,6.57,Movie
10965.0,34346,10,Fantasy,70.0,Dam Keeper no Nakama tachi,6.57,ONA
10966.0,34008,2,"School, Shounen, Sports",3156.0,Days OVA,6.57,OVA
10967.0,34497,1,Fantasy,240.0,Death March kara Hajimaru Isekai Kyousoukyoku,6.57,TV
10968.0,33988,1,"Comedy, Fantasy, School, Seinen",6252.0,Demi chan wa Kataritai,6.57,TV
10969.0,34430,1,"Action, Drama, Historical, Mystery, Police, Romance",1997.0,Detective Conan Movie 21 Deep Red Love Letter,6.57,Movie
10970.0,32271,1,"Action, Magic, Super Power",5363.0,Dies Irae,6.57,TV
10971.0,34299,1,"Action, Adventure, Comedy, Drama",6529.0,Digimon Adventure tri 4 Soushitsu,6.57,Movie
10972.0,33672,1,"Adventure, Comedy, Fantasy, Kids, Shounen",172.0,Doraemon Movie 37 Nobita no Nankyoku Kachikochi Daibouken,6.57,Movie
10973.0,31678,1,"Action, Adventure, Fantasy, Magic",1466.0,Dragon Nest Throne of Elves,6.57,Movie
10974.0,32212,1,"Music, Shoujo",3317.0,Ensemble Stars ,6.57,TV
10975.0,34208,1,Sci-Fi,797.0,Escha Chron,6.57,TV
10976.0,3786,1,"Action, Mecha, Sci-Fi",66600.0,Evangelion 3 0 1 0,6.57,Movie
10977.0,30778,1,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",16446.0,Fairy Tail Movie 2,6.57,Movie
10978.0,34321,1,"Action, Fantasy, Magic, Supernatural",5005.0,Fate Grand Order First Order,6.57,Special
10979.0,34100,1,"Action, Comedy, Fantasy, Magic",7373.0,Fate kaleid liner Prisma Illya Movie,6.57,Movie
10980.0,33049,1,"Action, Fantasy, Magic, Supernatural",10067.0,Fate stay night Movie Heaven 039 s Feel 2,6.57,Movie
10981.0,33050,1,"Action, Fantasy, Magic, Supernatural",4282.0,Fate stay night Movie Heaven 039 s Feel 3,6.57,Movie
10982.0,34338,1,,208.0,Finis,6.57,TV
10983.0,34332,1,,22.0,Flying Babies,6.57,
10984.0,34427,1,Mecha,258.0,Frame Arms Girl,6.57,TV
10985.0,33203,1,"Music, Romance, Shoujo",2127.0,Fukumenkei Noise,6.57,TV
10986.0,33731,1,"Comedy, School, Shounen, Supernatural",4139.0,Gabriel DropOut,6.57,TV
10987.0,33457,1,"Comedy, Parody, School, Shounen Ai",751.0,Gakuen Handsome Special,6.57,Special
10988.0,34280,1,"Comedy, Romance, School",1045.0,Gamers ,6.57,
10989.0,34488,1,"Comedy, Kids, Sci-Fi",19.0,Gan Gan Ganko chan,6.57,TV
10990.0,34485,1,,11.0,Ganko chan,6.57,
10991.0,32455,1,Music,586.0,Gekidol,6.57,
10992.0,33389,1,,133.0,Genba no Joukitsune,6.57,Movie
10993.0,32936,1,"Adventure, Fantasy",2462.0,Gin no Guardian,6.57,TV
10994.0,31433,1,"Action, Drama, Military, Sci-Fi, Space",3969.0,Ginga Eiyuu Densetsu 2017 ,6.57,
10995.0,28613,1,"Action, Adventure, Mecha",627.0,Ginga Jinpuu Jinraiger,6.57,
10996.0,33783,1,"Action, Adventure, Fantasy, Sci-Fi",1022.0,Godzilla,6.57,Movie
10997.0,34527,1,"Adventure, Kids",5.0,Gou chan Moko to Chinjuu no Mori no Nakama tachi,6.57,Movie
10998.0,34279,1,"Action, Fantasy",360.0,Grancrest Senki,6.57,
10999.0,30532,1,"Action, Mecha, Sci-Fi",1370.0,Gundam Build Fighters OVA,6.57,OVA
11000.0,23279,1,"Psychological, Sci-Fi",12529.0,Gyakusatsu Kikan,6.57,Movie
11001.0,33378,1,"Comedy, Historical, Romance, Shoujo",890.0,Haikara san ga Tooru Movie,6.57,Movie
11002.0,34403,1,"Comedy, Ecchi, Romance, School, Shounen",1408.0,Hajimete no Gal,6.57,TV
11003.0,34016,1,"Comedy, Romance, School, Shoujo",2673.0,Hatsukoi Monster OVA,6.57,OVA
11004.0,34125,1,"Action, Military, School",3857.0,High School Fleet OVA,6.57,OVA
11005.0,21877,1,"Comedy, Romance, School, Seinen",2670.0,High Score Girl,6.57,TV
11006.0,33948,1,"Comedy, Slice of Life",909.0,Hinako Note,6.57,TV
11007.0,33204,1,"Drama, Mecha",4186.0,Hirune Hime Shiranai Watashi no Monogatari,6.57,Movie
11008.0,33797,1,Mecha,292.0,ID 0,6.57,OVA
11009.0,34028,1,Music,872.0,Idol Jihen,6.57,TV
11010.0,33899,1,"Music, Shoujo",1048.0,IDOLiSH7,6.57,
11011.0,33733,1,Sports,1984.0,Inazuma Eleven Ares no Tenbin,6.57,TV
11012.0,33027,1,"Action, Seinen, Super Power",503.0,Infini T Force,6.57,TV
11013.0,34012,1,"Comedy, Fantasy, Mystery",749.0,Isekai Shokudou,6.57,
11014.0,33012,1,"Drama, Sci-Fi",1659.0,Island,6.57,TV
11015.0,33840,1,School,995.0,Kabukibu ,6.57,TV
11016.0,33532,1,Magic,698.0,Kaitou Tenshi Twin Angel TV ,6.57,TV
11017.0,34198,1,"Fantasy, Kids, Magic",64.0,Kamisama Minarai Himitsu no Cocotama Movie,6.57,Movie
11018.0,33089,1,"Adventure, Comedy",572.0,Kemono Friends,6.57,TV
11019.0,32133,1,Kids,286.0,Kemushi no Boro,6.57,Movie
11020.0,34501,1,,319.0,Kenka Banchou Otome Girl Beats Boys,6.57,TV
11021.0,34032,1,"Music, Shoujo, Sports",620.0,King of Prism Pride the Hero,6.57,Movie
11022.0,33191,1,"Action, Adventure, Mystery, Supernatural",2607.0,Kishibe Rohan wa Ugokanai,6.57,OVA
11023.0,31758,1,"Action, Mystery, Supernatural, Vampire",27504.0,Kizumonogatari III Reiketsu hen,6.57,Movie
11024.0,34104,1,"Action, Fantasy, Mecha, School",887.0,Knight 039 s amp Magic,6.57,TV
11025.0,33206,1,"Comedy, Fantasy, Slice of Life",5765.0,Kobayashi san Chi no Maid Dragon,6.57,TV
11026.0,33519,1,"Action, Drama, Fantasy, Horror",8961.0,Koutetsujou no Kabaneri Soushuuhen 1 Tsudou Hikari,6.57,Movie
11027.0,33520,1,"Action, Drama, Fantasy, Horror",8986.0,Koutetsujou no Kabaneri Soushuuhen 2 Moeru Inochi,6.57,Movie
11028.0,31658,1,"School, Shounen, Sports",15817.0,Kuroko no Basket Last Game,6.57,Movie
11029.0,31812,1,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",20335.0,Kuroshitsuji Movie Book of the Atlantic,6.57,Movie
11030.0,34106,1,"Comedy, Romance, School, Shounen, Supernatural",3628.0,Kyoukai no Rinne TV 3rd Season,6.57,TV
11031.0,34151,1,"Action, Adventure, Fantasy, Martial Arts, Romance",414.0,Landreaall,6.57,OVA
11032.0,33735,1,Sports,162.0,Locker Room,6.57,ONA
11033.0,34021,1,"Action, Adventure, Comedy, Drama",785.0,Lupin the IIIrd Chikemuri no Ishikawa Goemon,6.57,Movie
11034.0,17947,1,"Action, Comedy, Drama, Magic, Super Power",4772.0,Mahou Shoujo Lyrical Nanoha Reflection,6.57,Movie
11035.0,32900,1,"Action, Magic, Romance, School, Sci-Fi, Supernatural",13884.0,Mahouka Koukou no Rettousei Movie Hoshi wo Yobu Shoujo,6.57,Movie
11036.0,33788,1,"Music, Shoujo",1766.0,Marginal 4 Kiss kara Tsukuru Big Bang,6.57,TV
11037.0,33737,1,"Mecha, School",173.0,Megaton kyuu Musashi,6.57,TV
11038.0,31422,1,"School, Shounen, Sports",2216.0,Minami Kamakura Koukou Joshi Jitensha bu,6.57,TV
11039.0,31445,1,"Comedy, Parody, School, Seinen",245.0,Minna Atsumare Falcom Gakuen 3rd Season,6.57,TV
11040.0,20715,1,"Drama, Fantasy",1186.0,Mint,6.57,Movie
11041.0,30448,1,Sci-Fi,4044.0,Mirai Arise,6.57,
11042.0,34391,1,"Action, Drama, Mecha, Military, Sci-Fi, Space",2040.0,Mobile Suit Gundam Thunderbolt 2nd Season,6.57,ONA
11043.0,34223,1,"Fantasy, Music",149.0,Mori no Yousei Kinoko no Musume,6.57,TV
11044.0,34383,1,"Drama, Shoujo Ai",1783.0,Netsuzou TRap,6.57,TV
11045.0,34277,1,"Comedy, Slice of Life",10823.0,New Game Watashi Shain Ryokou tte Hajimete nano de ,6.57,OVA
11046.0,33850,1,,233.0,Nil Admirari no Tenbin Teito Genwaku Kitan,6.57,TV
11047.0,34264,1,"Comedy, School",55.0,Ninja Bear,6.57,TV
11048.0,32447,1,"Comedy, Ecchi",2181.0,Nora to Oujo to Noraneko Heart,6.57,TV
11049.0,34148,1,"Comedy, Slice of Life",1335.0,Nyanko Days,6.57,TV
11050.0,34392,1,,1616.0,One Room,6.57,TV
11051.0,33983,13,"Historical, Seinen",1716.0,Onihei,6.57,TV
11052.0,33949,1,"Comedy, School, Slice of Life",5179.0,Oshiete Galko chan OVA ,6.57,OVA
11053.0,34262,1,"Comedy, Historical, Shounen",321.0,Oushitsu Kyoushi Haine,6.57,
11054.0,34161,1,"Action, Adventure, Fantasy, Game, Magic, Supernatural",16008.0,Overlord Movie,6.57,Movie
11055.0,33185,1,"Action, Comedy, Historical, Samurai, Shounen",939.0,Peace Maker Kurogane Shinsaku ,6.57,
11056.0,33447,1,"Comedy, Slice of Life",1262.0,Piace Watashi no Italian,6.57,TV
11057.0,30695,1,"Fantasy, Music",5207.0,Pop in Q,6.57,Movie
11058.0,24023,1,Drama,455.0,Project758,6.57,
11059.0,33391,1,"Action, Fantasy",370.0,Red Ash The Animation Magicicada,6.57,Movie
11060.0,33019,1,"Comedy, Fantasy, Magic",4037.0,Reikenzan Hoshikuzu tachi no Utage 2nd Season,6.57,TV
11061.0,32262,1,"Comedy, Romance, School, Supernatural",4558.0,Renai Boukun,6.57,TV
11062.0,34348,1,Drama,65.0,Rescue Academia,6.57,
11063.0,32951,1,"Action, Fantasy, Magic, School",4174.0,Rokudenashi Majutsu Koushi to Akashic Records,6.57,TV
11064.0,34393,1,,219.0,Room Mate One Room Side M,6.57,TV
11065.0,33726,1,"Action, Adventure, Comedy, Drama, Josei, Supernatural",1286.0,Saiyuuki Reload Blast,6.57,TV
11066.0,34494,1,Comedy,1295.0,Sakura Quest,6.57,TV
11067.0,34102,1,"Mystery, School, Super Power, Supernatural",2076.0,Sakurada Reset,6.57,TV
11068.0,33889,1,"Action, Drama, Fantasy, Sci-Fi",416.0,Saredo Tsumibito wa Ryuu to Odoru,6.57,TV
11069.0,34289,1,"Action, School",1465.0,Schoolgirl Strikers Animation Channel,6.57,TV
11070.0,32032,1,,1797.0,Seikaisuru Kado,6.57,
11071.0,33836,12,School,6809.0,Seiren,6.57,TV
11072.0,32836,1,"Action, Music, Sci-Fi",1880.0,Senki Zesshou Symphogear 4th Season,6.57,TV
11073.0,32843,1,"Action, Music, Sci-Fi",1556.0,Senki Zesshou Symphogear 5th Season,6.57,TV
11074.0,34456,1,Comedy,43.0,Sentai Hero Sukiyaki Force,6.57,TV
11075.0,34315,1,Kids,23.0,Shimajirou to Niji no Oasis,6.57,Movie
11076.0,30736,24,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",20953.0,Shingeki no Bahamut Virgin Soul,6.57,TV
11077.0,30223,1,"Horror, School, Seinen, Supernatural",3165.0,Shishou Series,6.57,TV
11078.0,33095,1,"Drama, Josei",8585.0,Shouwa Genroku Rakugo Shinjuu Sukeroku Futatabi hen,6.57,TV
11079.0,33502,1,"Drama, Fantasy, Romance, Sci-Fi",251.0,Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka ,6.57,TV
11080.0,33834,1,"Ecchi, Fantasy",4496.0,Sin Nanatsu no Taizai,6.57,TV
11081.0,33362,1,"Music, School, Slice of Life",2504.0,Starmyu 2nd Season,6.57,TV
11082.0,33036,1,"Comedy, Drama, Romance, School",10668.0,Suki ni Naru Sono Shunkan wo Kokuhaku Jikkou Iinkai,6.57,Movie
11083.0,33013,1,"Comedy, Drama, Romance, Shounen Ai",5210.0,Super Lovers OVA,6.57,OVA
11084.0,27783,1,Seinen,6474.0,Sword Gai TV ,6.57,TV
11085.0,34086,12,"Action, Adventure, Fantasy",10848.0,Tales of Zestiria the X 2017 ,6.57,TV
11086.0,34310,1,,51.0,Tamagotchi Movie Tanpen Himitsu no Otodoke Daisakusen ,6.57,Movie
11087.0,33308,1,"Comedy, Mystery, Super Power",610.0,Tantei Opera Milky Holmes Fun Fun Party Night Ken to Janet no Okurimono,6.57,Special
11088.0,34177,1,"Music, School, Slice of Life",359.0,Tenshi no 3P ,6.57,TV
11089.0,34449,1,"Action, Super Power",242.0,THE REFLECTION,6.57,TV
11090.0,32596,1,"Adventure, Comedy, Fantasy, Kids",107.0,The Snack World TV ,6.57,TV
11091.0,34416,1,"Adventure, Comedy, Fantasy, Kids",36.0,The Snack World Hitogirai no Renny,6.57,Movie
11092.0,33473,8,"Comedy, Sports",75.0,Tokyo Futago Athletic,6.57,ONA
11093.0,21305,1,Fantasy,4481.0,Trick or Alice,6.57,OVA
11094.0,33581,1,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen",19813.0,Trinity Seven Movie Eternity Library to Alchemic Girl,6.57,Movie
11095.0,23275,5,Music,1060.0,Tsubu Doll,6.57,OVA
11096.0,34019,1,"Action, Comedy, Ecchi, School, Seinen, Supernatural",1303.0,Tsugumomo,6.57,TV
11097.0,34474,1,,843.0,Tsukipro The Animation,6.57,TV
11098.0,34498,1,Drama,531.0,Uchiage Hanabi Shita kara Miru ka Yoko kara Miru ka ,6.57,Movie
11099.0,34076,1,"Comedy, Drama, Fantasy, Slice of Life",5934.0,Uchouten Kazoku 2,6.57,TV
11100.0,33064,1,"Action, Drama, Military, Sci-Fi, Space",2058.0,Uchuu Senkan Yamato 2202 Ai no Senshi tachi,6.57,OVA
11101.0,33478,1,"Action, Fantasy, Magic, Sci-Fi, Shounen",2341.0,UQ Holder ,6.57,
11102.0,32924,1,"Comedy, Seinen, Slice of Life",4305.0,Urara Meirochou,6.57,TV
11103.0,32012,1,"Fantasy, Music",649.0,Utakata Overdrive,6.57,OVA
11104.0,34522,1,"Drama, Music",381.0,Wake Up Girls Shin Shou,6.57,TV
11105.0,34022,1,"School, Shounen, Sports",381.0,Whistle ONA ,6.57,ONA
11106.0,34467,1,"Dementia, Horror, Supernatural",1838.0,Yami Shibai 4th Season,6.57,TV
11107.0,32615,1,"Magic, Military",6652.0,Youjo Senki,6.57,TV
11108.0,32222,1,"Comedy, Kids, Supernatural",237.0,Youkai Watch Movie 3 Soratobu Kujira to Double Sekai no Daibouken da Nyan ,6.57,Movie
11109.0,34471,1,"Comedy, Kids, Supernatural",169.0,Youkai Watch Movie 4,6.57,Movie
11110.0,34284,6,"Drama, Fantasy, Magic, Slice of Life",2593.0,Yuuki Yuuna wa Yuusha de Aru Washio Sumi no Shou,6.57,TV
11111.0,34445,6,"Drama, Fantasy, Magic, Slice of Life",4439.0,Yuuki Yuuna wa Yuusha de Aru Yuusha no Shou,6.57,TV
11112.0,33035,1,,2294.0,Yuyushiki Special,6.57,Special
11113.0,33390,1,,160.0,Zunda Horizon,6.57,Movie
11114.0,11879,2,Hentai,14342.0,Oni Chichi Re born,7.89,OVA
11115.0,29575,4,Hentai,8510.0,Mankitsu Happening,7.83,OVA
11116.0,15843,2,Hentai,6940.0,Koiito Kinenbi The Animation,7.75,OVA
11117.0,21097,3,Hentai,9825.0,Oni Chichi Rebuild,7.75,OVA
11118.0,2238,3,"Drama, Historical, Romance, Samurai, Yaoi",12270.0,Fuyu no Semi,7.74,OVA
11119.0,10779,6,Hentai,20316.0,Eroge H mo Game mo Kaihatsu Zanmai,7.68,OVA
11120.0,10380,1,Hentai,14925.0,Oni Chichi Re birth,7.65,OVA
11121.0,25345,4,"Fantasy, Hentai, Magic",6158.0,Rance 01 Hikari wo Motomete The Animation,7.61,OVA
11122.0,22069,1,Hentai,5099.0,Swing Out Sisters 2014 ,7.61,OVA
11123.0,8634,2,"Comedy, Romance, Yaoi",31195.0,Koisuru Boukun,7.59,OVA
11124.0,12375,4,Hentai,9650.0,Maki chan to Nau ,7.57,OVA
11125.0,3559,12,Hentai,7713.0,Stringendo Angel tachi no Private Lesson,7.55,OVA
11126.0,32587,2,Hentai,2811.0,Shoujo Ramune,7.54,OVA
11127.0,21829,1,Hentai,6648.0,Fella Pure Mitarashi san Chi no Jijou The Animation,7.52,OVA
11128.0,15537,4,Hentai,6866.0,Tsugou no Yoi Sexfriend ,7.51,OVA
11129.0,11827,4,"Action, Fantasy, Hentai",10450.0,Kuroinu Kedakaki Seijo wa Hakudaku ni Somaru,7.49,OVA
11130.0,24641,1,Hentai,7672.0,Baku Ane Otouto Shibocchau zo The Animation,7.47,OVA
11131.0,6893,2,Hentai,23605.0,Oni Chichi,7.47,OVA
11132.0,2798,2,Hentai,14076.0,Hatsu Inu The Animation,7.46,OVA
11133.0,10048,1,"Action, Drama, Historical, Military, Samurai, Yaoi",2322.0,Fuyu no Semi Tokubetsu Henshuuhan,7.44,OVA
11134.0,7411,3,"Harem, Hentai",14138.0,Kanojo x Kanojo x Kanojo Sanshimai to no DokiDoki Kyoudou Seikatsu,7.44,OVA
11135.0,32355,1,Hentai,4447.0,Toshi Densetsu Series,7.44,OVA
11136.0,5959,4,Hentai,8649.0,Mizugi Kanojo The Animation,7.42,OVA
11137.0,22429,1,"Hentai, Supernatural",7685.0,Itadaki Seieki ,7.4,OVA
11138.0,7748,1,"Hentai, School, Yuri",24288.0,Sono Hanabira ni Kuchizuke wo Anata to Koibito Tsunagi,7.4,OVA
11139.0,719,2,"Drama, Romance, Sci-Fi, Yaoi",20964.0,Ai no Kusabi,7.37,OVA
11140.0,9322,4,Hentai,11206.0,HHH Triple Ecchi,7.37,OVA
11141.0,5774,2,"Comedy, Drama, Romance, School, Yaoi",23730.0,Seitokaichou ni Chuukoku,7.36,OVA
11142.0,4502,3,Hentai,7634.0,Stringendo Accelerando Ultimatum Sera,7.36,OVA
11143.0,20377,1,Hentai,3836.0,Dorei Usagi to Anthony The Animation,7.34,OVA
11144.0,20801,2,"Hentai, School, Supernatural",6680.0,Koakuma Kanojo The Animation,7.34,OVA
11145.0,33322,1,Hentai,2600.0,JK Bitch ni Shiboraretai,7.33,OVA
11146.0,31886,1,Hentai,3515.0,Dropout,7.32,OVA
11147.0,18655,2,Hentai,5320.0,Koikishi Purely Kiss The Animation,7.32,OVA
11148.0,8110,2,Hentai,8450.0,Fukubiki Triangle Miharu After,7.31,OVA
11149.0,14991,2,"Harem, Hentai",7256.0,Harem Time The Animation,7.31,OVA
11150.0,13221,2,"Demons, Fantasy, Harem, Hentai, Supernatural",8854.0,Kyonyuu Fantasy,7.31,OVA
11151.0,3918,3,Hentai,9654.0,Resort Boin,7.31,OVA
11152.0,5097,2,Hentai,8112.0,Hatsu Inu 2 The Animation Strange Kind of Woman Again,7.29,OVA
11153.0,3102,2,Hentai,7218.0,Kateikyoushi no Oneesan The Animation H no Hensachi Agechaimasu,7.29,OVA
11154.0,3220,1,"Drama, Hentai",6599.0,Kanashimi no Belladonna,7.28,Movie
11155.0,31789,1,Hentai,3259.0,Oni Chichi Vacation,7.28,OVA
11156.0,16474,2,Hentai,3189.0,Soushisouai Note The Animation,7.28,OVA
11157.0,15097,3,Hentai,8884.0,Tropical Kiss,7.28,OVA
11158.0,28779,2,"Hentai, School, Yuri",4447.0,Futabu ,7.28,OVA
11159.0,29083,2,Hentai,3348.0,Lovely x Cation The Animation,7.27,OVA
11160.0,12143,1,Hentai,5950.0,Swing Out Sisters,7.26,OVA
11161.0,30614,2,Hentai,3921.0,Ane Yome Quartet,7.25,OVA
11162.0,30243,4,Hentai,5163.0,Gakuen de Jikan yo Tomare,7.25,OVA
11163.0,3210,2,"Comedy, Romance, Yaoi",24223.0,Ikoku Irokoi Romantan,7.25,OVA
11164.0,18691,6,Hentai,4748.0,Joshikousei no Koshitsuki,7.25,OVA
11165.0,8291,2,Hentai,5036.0,Ojousama wa H ga Osuki The Animation,7.25,OVA
11166.0,30891,1,Hentai,4433.0,Oni Chichi Refresh ,7.25,OVA
11167.0,30702,1,Hentai,2453.0,Victorian Maid Maria no Houshi,7.25,OVA
11168.0,32667,4,Hentai,3965.0,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,7.24,OVA
11169.0,10419,2,Hentai,4954.0,Menkui ,7.24,OVA
11170.0,10683,4,"Hentai, Magic, Supernatural",6420.0,Tentacle and Witches,7.24,OVA
11171.0,3939,4,Hentai,6991.0,Kafun Shoujo Chuuihou The Animation,7.23,OVA
11172.0,2372,6,"Drama, Hentai",8614.0,Enbo,7.22,OVA
11173.0,29261,2,Hentai,2962.0,Genkaku Cool na Sensei ga Aheboteochi ,7.22,OVA
11174.0,28157,1,Hentai,2935.0,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,7.22,OVA
11175.0,2135,2,Hentai,9633.0,Sora no Iro Mizu no Iro,7.22,OVA
11176.0,7053,3,Hentai,11055.0,Fault ,7.21,OVA
11177.0,19051,2,Hentai,5600.0,Imouto Paradise 2,7.21,OVA
11178.0,25667,1,"Harem, Hentai",4566.0,Boy Meets Harem The Animation,7.2,OVA
11179.0,21521,2,"Hentai, School, Yuri",7234.0,Futabu ,7.2,OVA
11180.0,32423,2,Hentai,2636.0,Pretty x Cation The Animation,7.2,OVA
11181.0,13057,6,Hentai,4430.0,Peace Hame ,7.18,OVA
11182.0,2867,2,Hentai,7709.0,Ane Jiru The Animation Shirakawa Sanshimai ni Omakase,7.17,OVA
11183.0,14127,2,Hentai,5018.0,Papa Love Papa to Icha Ero Shitai Musume tachi to Hitotsu Yane no Shita de,7.16,OVA
11184.0,16472,1,Hentai,4210.0,Sei Yariman Gakuen Enkou Nikki The Animation,7.16,OVA
11185.0,9311,2,Hentai,5091.0,Kateikyoushi no Oneesan 2 The Animation H no Hensachi Agechaimasu,7.15,OVA
11186.0,29808,1,Hentai,3475.0,Namaiki Kissuisou e Youkoso The Animation,7.15,OVA
11187.0,15291,2,"Parody, Yaoi",3597.0,Hyakujitsu no Bara Jinginaki Nikukyuu hen,7.14,Special
11188.0,32872,1,Hentai,2891.0,Energy Kyouka ,7.13,OVA
11189.0,18525,2,Hentai,3518.0,Rin x Sen Ran gt Sem Cross Mix,7.13,OVA
11190.0,15841,2,Hentai,5384.0,Tsun Tsun Maid wa Ero Ero Desu,7.13,OVA
11191.0,1787,3,"Demons, Hentai",7314.0,Viper GTS,7.13,OVA
11192.0,16638,1,"Hentai, School",4762.0,Fault Service Aratanaru Rival,7.12,OVA
11193.0,33231,1,Hentai,1663.0,Fella Hame Lips,7.1,OVA
11194.0,28961,1,"Harem, Hentai",4286.0,Idol Sister,7.12,OVA
11195.0,6465,4,Hentai,4719.0,Kangoku Senkan,7.12,OVA
11196.0,32620,1,Hentai,2561.0,Koinaka Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,7.12,OVA
11197.0,17867,2,Hentai,4007.0,Nuki Doki Tenshi to Akuma no Sakusei Battle,7.12,OVA
11198.0,9435,2,Hentai,6096.0,Ane Jiru 2 The Animation Shirakawa Sanshimai ni Omakase,7.11,OVA
11199.0,5315,2,Hentai,3493.0,Ero Manga Mitai na Koi Shiyo Let 039 s Fall in Love The Ero manga,7.11,OVA
11200.0,31788,1,Hentai,2967.0,Ero Manga H mo Manga mo Step up ,7.11,OVA
11201.0,6590,4,"Demons, Fantasy, Hentai, Martial Arts",5068.0,Makai Kishi Ingrid,7.11,OVA
11202.0,18693,2,Hentai,3727.0,Tenioha Onnanoko datte Honto wa Ecchi da yo ,7.1,OVA
11203.0,4763,2,"Hentai, Romance",4230.0,Tsuma Shibori,7.11,OVA
11204.0,21925,2,Hentai,4124.0,Chichiiro Toiki,7.1,OVA
11205.0,23479,1,Hentai,2815.0,Itadaki Seieki Special,7.1,Special
11206.0,10106,3,"Harem, Hentai",4175.0,Sweet Home H na Oneesan wa Suki Desu ka ,7.1,OVA
11207.0,5194,2,Hentai,7244.0,Aneimo,7.09,OVA
11208.0,10694,2,Hentai,7086.0,Bloods Inraku no Ketsuzoku 2,7.09,OVA
11209.0,3771,5,Hentai,6171.0,Nee Chanto Shiyou Yo ,7.09,OVA
11210.0,2446,4,Hentai,3316.0,Nikuyome Takayanagi Ke no Hitobito,7.09,OVA
11211.0,4358,2,Hentai,7882.0,Aniyome wa Ijippari,7.08,OVA
11212.0,16914,2,Hentai,3659.0,Chu Shite Agechau Oshikake Oneesan no Seikou Chiryou,7.08,OVA
11213.0,29807,1,Hentai,2254.0,Honoo no Haramase Paidol My Star Gakuen Z The Animation,7.08,OVA
11214.0,11321,2,Hentai,7929.0,Nee Summer ,7.08,OVA
11215.0,20849,2,Hentai,6423.0,Oni Chichi 2 Revenge,7.08,OVA
11216.0,32518,1,Hentai,1964.0,Shoujo kara Shoujo e ,7.08,OVA
11217.0,6194,2,Hentai,5625.0,Stretta The Animation,7.08,OVA
11218.0,8039,2,Hentai,3815.0,Oppai no Ouja 48,7.07,OVA
11219.0,10280,1,"Hentai, Sci-Fi",2441.0,Uchuu Kaizoku Sara Special,7.07,Special
11220.0,5902,2,"Drama, Yaoi",17362.0,Hyakujitsu no Bara,7.06,OVA
11221.0,32063,1,Hentai,2045.0,Kyonyuu Hitozuma Onna Kyoushi Saimin,7.06,OVA
11222.0,741,1,"Comedy, Drama, Hentai, Romance, Yaoi",27518.0,Sensitive Pornograph,7.06,OVA
11223.0,13595,2,Hentai,5108.0,Suki de Suki de Suki de The Animation,7.06,OVA
11224.0,19859,1,Hentai,2361.0,Yokujou Bazooka The Animation,7.06,OVA
11225.0,29809,1,Hentai,3541.0,3Ping Lovers Ippu Nisai no Sekai e Youkoso The Animation,7.05,OVA
11226.0,13219,2,Hentai,4132.0,Himesama Gentei ,7.05,OVA
11227.0,12959,2,Hentai,3853.0,Ojousama Yomeiri Kousou ,7.05,OVA
11228.0,31810,1,Hentai,2695.0,Amakano,7.04,OVA
11229.0,21001,1,Hentai,3843.0,Dekakute Ecchi na Ore no Ane,7.04,OVA
11230.0,2432,6,"Hentai, School",15917.0,Discipline,7.04,OVA
11231.0,17745,3,Hentai,3528.0,Kakushi Dere,7.04,OVA
